,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
0.0,0.005,0.3315597818946811,-67.3864379856296,-84.28839878591472,16.901960800285124,0.005,0.7426407320894773,-76.80058162431192,-84.25795763773996,7.457376013428046,0.005,0.5059259017267963,-74.90886833390496,-79.12958954629357,4.220721212388611,0.005,0.061237820272614055,-73.31003007971921,-82.97423358472587,9.664203505006654
1.0,0.005,0.20232884827004005,-64.28839878591474,-76.32959861247397,12.041199826559236,0.005,0.7698365591510774,-76.02988205611578,-84.05214838536168,8.022266329245895,0.005,0.13914034920638754,-72.02283487697001,-72.02283487697001,0.0,0.005,0.029426893889894862,-69.11118253686514,-96.62800185530367,27.51681931843852
2.0,0.005,0.10224630031428934,-59.18294868384861,-72.24719895935547,13.064250275506865,0.005,0.8102699619387728,-71.43769169141007,-73.18431002425078,1.7466183328407112,0.005,-0.12029203330838308,-65.02206181238941,-67.39159657034182,2.369534757952408,0.005,0.04374131169355472,-70.66246359883712,-93.10614409589662,22.443680497059503
3.0,0.005,0.03631386099134927,-57.053842065562876,-67.3864379856296,10.332595920066723,0.005,0.5237735550751337,-71.35473992002093,-76.45608111901156,5.1013411989906245,0.005,0.045914560308573854,-59.94328885256365,-72.897222962813,12.953934110249357,0.005,0.042838362687220875,-68.54732951058763,-70.66689179326967,2.1195622826820397
4.0,0.005,0.3112132137906627,-56.15759517723562,-56.68417395168261,0.526578774446989,0.005,0.2754488560320537,-73.2476102916492,-73.2476102916492,0.0,0.005,0.31042667193222506,-59.09479741778405,-68.2626939649851,9.167896547201053,0.005,0.08973820821825004,-69.31963501967581,-85.6563170978535,16.336682078177688
5.0,0.005,0.4558546074243743,-49.40253912346121,-52.69272685357852,3.29018773011731,0.005,0.5312221129397116,-69.85287352592161,-81.91186997368587,12.058996447764258,0.005,0.4378014934356721,-53.59366220503662,-86.7870931415888,33.193430936552176,0.005,0.01715050673075857,-68.95473543280877,-78.10194096380917,9.147205531000395
6.0,0.005,0.3380932457618997,-47.70232332929424,-65.70002027162887,17.997696942334635,0.005,0.5384843146915197,-67.59481040572238,-79.55647584202902,11.961665436306632,0.005,0.3055787280793582,-49.031545443400844,-53.98799692529391,4.956451481893069,0.005,0.046690436484661965,-68.04276311056404,-89.79966246530084,21.756899354736802
7.0,0.005,0.39963235757772064,-45.70002027162887,-63.46054508275023,17.760524811121357,0.005,0.5832842344547243,-67.35998099691899,-74.19810250899673,6.838121512077734,0.005,0.406587276993144,-46.2009986016116,-50.468464162919666,4.2674655613080645,0.005,0.051055383485848385,-69.18756473335516,-88.76405805000722,19.576493316652062
8.0,0.005,0.1889468278833826,-42.7410406802316,-50.663574038402984,7.9225333581713855,0.005,0.4659999314544557,-65.07028875007252,-80.0135760529977,14.943287302925185,0.005,0.20189958354883222,-43.02865220796099,-68.49816561307276,25.46951340511177,0.005,-0.052769945813142184,-67.19651597271326,-83.88204054270855,16.685524569995295
9.0,0.005,0.0006269624769942911,-39.402856369877874,-45.10757093949286,5.7047145696149855,0.005,0.3451239039526628,-63.60103866201051,-68.42908172561908,4.828043063608575,0.005,0.02172773141159507,-38.70880454101236,-44.939559416854635,6.230754875842273,0.005,0.0814873352610965,-68.2608900215179,-92.54910747911845,24.288217457600553
