,PhaseSpace,ChannelCorrelation,PeakMeter,RMS,CrestFactor,PhaseSpaceLow,ChannelCorrelationLow,PeakMeterLow,RMSLow,CrestFactorLow,PhaseSpaceMid,ChannelCorrelationMid,PeakMeterMid,RMSMid,CrestFactorMid,PhaseSpaceHigh,ChannelCorrelationHigh,PeakMeterHigh,RMSHigh,CrestFactorHigh
0.0,0.005,-0.3980913434958997,-63.81330275826823,-78.2164883852416,14.403185626973375,0.005,0.8858805007289122,-78.38527994392634,-106.6966793943754,28.31139945044906,0.005,-0.4065154369227714,-75.09475695310344,-82.5392167681837,7.444459815080265,0.005,-0.49282019287091555,-71.29291715624169,-102.83423596922226,31.541318812980577
1.0,0.0375,0.9999955571820156,-8.594088573455368,-28.31948809162998,19.725399518174612,0.0075,0.999995610184709,-21.724028551819025,-22.604806129738822,0.8807775779197975,0.0275,0.9999946171435832,-11.871099354169594,-41.089488713655456,29.21838935948586,0.005,0.6490089864066447,-58.40142513090452,-69.60940610232927,11.207980971424753
2.0,0.05,0.9999640562722427,-6.084025299491684,-15.99628192447106,9.912256624979374,0.05,0.999993662503336,-6.221852390074693,-38.73019841194012,32.50834602186543,0.03,0.9998775784122426,-10.529024636033427,-50.37041063846204,39.841386002428614,0.005,0.715783926497593,-50.671082314488174,-80.78224925665013,30.111166942161958
3.0,0.0325,0.9987320336129926,-10.179004309373168,-34.174899592564465,23.995895283191295,0.0325,0.9997862461721242,-10.276001872524876,-26.14309085758247,15.867088985057595,0.005,0.8480207163683451,-30.37684819578942,-44.09177965740122,13.714931461611798,0.005,0.7406495180499538,-45.58865576278998,-51.634945701034205,6.046289938244222
4.0,0.0075,0.7621896665566195,-25.79815976771924,-35.871062338547844,10.072902570828603,0.005,0.878808194740985,-26.212044486428955,-38.36865876950935,12.156614283080398,0.005,0.8012941379030663,-26.810007635727576,-37.48550591114074,10.675498275413165,0.005,0.7558207545793355,-43.55925166420067,-50.67867746528921,7.119425801088539
5.0,0.01,0.7862916961274102,-24.650674574885013,-30.17126125183721,5.520586676952195,0.005,0.7631882609775889,-36.38322809342651,-41.97338411831544,5.590156024888927,0.0075,0.819938039578825,-25.73510384583698,-39.577760909712886,13.842657063875905,0.005,0.7754160260114641,-41.28388576939357,-63.960938996620115,22.677053227226544
6.0,0.01,0.7519110914706751,-20.95895959301995,-36.29567736328004,15.33671777026009,0.005,0.2593638093240054,-35.78076196578043,-51.61847949027381,15.837717524493385,0.01,0.8177844098986685,-22.723385584559338,-22.723385584559338,0.0,0.005,0.8201937088643486,-38.75055764708733,-49.11406050105129,10.363502853963965
7.0,0.01,0.6142906864833627,-20.173709798780976,-30.179865365517067,10.00615556673609,0.005,0.24522905324696284,-34.78386370445227,-42.02559925774602,7.241735553293751,0.01,0.6943080541275239,-22.73735807909871,-35.01543784071301,12.278079761614304,0.005,0.7844621133021733,-36.9351923664795,-44.42751571842342,7.492323351943924
8.0,0.01,0.6509966072603852,-21.17299023535002,-43.40923495094695,22.236244715596932,0.005,-0.01776917567548975,-35.77409512891733,-60.148584021293594,24.374488892376263,0.01,0.6975689962377876,-20.686113948400802,-37.0002964037492,16.3141824553484,0.005,0.7167074874481018,-39.436613978607994,-57.848973066986275,18.41235908837828
9.0,0.015,0.6830696897727448,-18.31475856313609,-39.35154643087925,21.036787867743165,0.005,0.1322561440311025,-36.59137328212525,-37.87581101560987,1.2844377334846229,0.01,0.7800655556724994,-21.550515336293326,-30.535380798583873,8.984865462290546,0.005,0.741204096843622,-36.65122761549331,-54.257947755668695,17.606720140175383
